,Ligand SMILES,JAK2 Ki (nM),JAK1 Ki (nM)
8481,"NC(=O)c1cn(nc1NC(=O)C1CC1)C1(CC#N)CCC(CC1)Nc1ccc(cc1)-c1ccccc1 |(.33,3.38,;-1.16,3.78,;-1.56,5.27,;-2.25,2.69,;-1.77,1.23,;-3.02,.32,;-4.26,1.23,;-3.79,2.69,;-4.69,3.94,;-6.22,3.78,;-6.85,2.37,;-7.13,5.02,;-7.29,6.55,;-8.53,5.65,;-3.02,-1.22,;-4.35,-.45,;-5.68,-1.22,;-7.02,-1.99,;-3.79,-2.55,;-3.02,-3.89,;-1.48,-3.89,;-.71,-2.55,;-1.48,-1.22,;-.71,-5.22,;.83,-5.22,;1.6,-3.89,;3.14,-3.89,;3.91,-5.22,;3.14,-6.55,;1.6,-6.55,;5.45,-5.22,;6.22,-6.55,;7.76,-6.55,;8.53,-5.22,;7.76,-3.89,;6.22,-3.89,)|", 0.920, 0.920
8482,CCOC(=O)N1CCC(=CC1)c1cccn2nc(Nc3ccc(cc3)C(=O)N3CC(C3)C(=O)N(C)C)nc12 |c:8|, 0.920, 0.920
8483,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)NCC2(CC2)[N+]#[C-])cc1NC(=O)c1cnn2cccnc12, 0.920, 0.920
8484,CN1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 0.93, 0.93
8485,CN1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 0.93, 0.930
8486,CN1CCCC2(CCCN(C2)C(=O)c2ccc(Nc3nc4c(cccn4n3)C3=CCN(CC3)C(=O)CCC(F)(F)F)cc2)C1 |t:30|, 0.930, 0.930
8487,OCCCOC(=O)N1C[C@@H]2CN(C[C@@H]2C1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 0.93, 0.93
8488,OCCCOC(=O)N1C[C@@H]2CN(C[C@@H]2C1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F |r|, 0.930, 0.930
8489,CCOC(=O)N1CCC(=CC1)c1cccn2nc(Nc3ccc(cc3)C(=O)N3CCCC33CCNC3)nc12 |c:8|, 0.930, 0.930
8490,CN1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 0.930, 0.93
8491,CN1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 0.930, 0.930
8492,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCN(CC3=CC(=O)OC3)CC2)cc1NC(=O)c1cnn2cccnc12, 0.94, 0.94
8493,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCN(CC3=CC(=O)OC3)CC2)cc1NC(=O)c1cnn2cccnc12 |t:23|, 0.940, 0.940
8494,Cc1ccc(cc1)C1(CO)CCN(CC1)c1cccn2nc(Nc3ccc(cc3)C(=O)NCC3CCN(CC(F)(F)F)CC3)nc12, 0.940, 0.940
8495,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CC[C@H]3CN(CC4CCOCC4)C[C@H]3C2)cc1NC(=O)c1cnn2cccnc12, 0.94, 0.94
8496,CN(C)C(=O)CN1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc2ccccc2cc1OC(F)F, 0.940, 0.940
8497,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2C[C@@H]3CN(CC4CCOCC4)C[C@@H]3C2)cc1NC(=O)c1cnn2cccnc12 |r|, 0.940, 0.940
8498,FC(F)Oc1ccc(Cl)cc1-c1nc(sc1NC(=O)c1cnn2cccnc12)-c1ccc(CN2CC(F)C2)cc1, 0.95, 0.95
8499,FC(F)Oc1ccc(Cl)cc1-c1nc(sc1NC(=O)c1cnn2cccnc12)-c1ccc(CN2CC(F)C2)cc1, 0.95, 0.950
8500,CC(=O)N1CCC(CN2C[C@H]3CN(C[C@H]3C2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1 |r|, 0.950, 0.950
8501,FC(F)Oc1ccc(Cl)cc1-c1nc(sc1NC(=O)c1cnn2cccnc12)-c1ccc(CN2CC(F)C2)cc1, 0.950, 0.95
8502,FC(F)Oc1ccc(Cl)cc1-c1nc(sc1NC(=O)c1cnn2cccnc12)-c1ccc(CN2CC(F)C2)cc1, 0.950, 0.950
8503,CCCN1CCC(CC1)N(C1CC1)C(=O)c1ccc(Nc2nc3c(cccn3n2)C2=CCN(CC2)C(=O)CCC(F)(F)F)cc1 |t:33|, 0.950, 0.950
8504,CCOC(=O)N1CCC(=CC1)c1cccn2nc(Nc3ccc(cc3)C(=O)N3CC4(C3)CCCNC4)nc12 |c:8|, 0.950, 0.950
8505,COCCN(C1CCN(C)CC1)C(=O)c1ccc(Nc2nc3c(cccn3n2)C2=CCN(CC2)C(=O)CCC(F)(F)F)cc1 |t:31|, 0.950, 0.950
8506,CC(=O)N1CCC(CN2C[C@H]3CN(C[C@H]3C2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 0.95, 0.95
8507,CCOC(=O)N1CCC(=CC1)c1cccn2nc(Nc3ccc(cc3)C(=O)NCCNC)nc12 |c:8|, 0.960, 0.960
8508,FC(F)Oc1ccc(Cl)cc1-c1n[nH]cc1NC(=O)c1cncc2scnc12, 0.960, 2.02
8509,FC(F)Oc1ccc(Cl)cc1-c1n[nH]cc1NC(=O)c1cncc2scnc12, 0.960,0.17
8510,FC(F)Oc1ccc(Cl)cc1-c1n[nH]cc1NC(=O)c1cncc2scnc12, 0.960, 0.960
8511,CN1C[C@H]2CN(C[C@H]2C1)C(=O)Cn1cc(NC(=O)c2cnn3ccc(N)nc23)c(n1)-c1cc(Cl)ccc1OC(F)F |r|, 0.960, 0.960
8512,CN(C1CCN(C)CC1)C(=O)c1ccc(Nc2nc3c(cccn3n2)N2CCC(CC#N)(CC2)c2ccc(Cl)c(F)c2)cc1, 0.960, 0.960
8513,CN1CCN(C\C=C\Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 0.96, 0.96
8514,CN1CCN(C\C=C\Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 0.96, 0.960
8515,CN1CC[C@@H]2CN(C[C@@H]2C1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F |r|, 0.960, 0.960
8516,NC(=O)c1cn(nc1NC(=O)C1CC1)C1(CC#N)CCN(Cc2ccc(cc2)-c2ncco2)CC1F, 0.960, 0.960
8517,CN1C[C@H]2CN(C[C@H]2C1)C(=O)Cn1cc(NC(=O)c2cnn3ccc(N)nc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 0.96, 0.96
8518,CN1CC[C@@H]2CN(C[C@@H]2C1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 0.96, 0.96
8519,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)CN2CCOCC2)cc1NC(=O)c1cnn2cccnc12, 0.96, 0.96
8520,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)CN2CCOCC2)cc1NC(=O)c1cnn2cccnc12, 0.96, 0.960
8521,FC(F)Oc1ccc(Cl)cc1-c1n[nH]cc1NC(=O)c1cnc2[nH]ccc2n1, 0.960000,0.34
8522,FC(F)Oc1ccc(Cl)cc1-c1n[nH]cc1NC(=O)c1cnc2[nH]ccc2n1, 0.960000, 0.960000
8523,COC(=O)Nc1nn(cc1C(N)=O)C1(CC#N)CCN(Cc2ccc(cc2)-n2nccn2)CC1F, 0.960, 0.960
8524,CCOC(=O)N1CCC(=CC1)c1cccn2nc(Nc3ccc(cc3)C(=O)NC3CCN(C)CC3)nc12 |c:8|, 0.960, 0.960
8525,CN1CCN(C\C=C\Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 0.960, 0.96
8526,CN1CCN(C\C=C\Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 0.960, 0.960
8527,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)CN2CCOCC2)cc1NC(=O)c1cnn2cccnc12, 0.960, 0.96
8528,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)CN2CCOCC2)cc1NC(=O)c1cnn2cccnc12, 0.960, 0.960
8529,CN(C)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc2cnsc2cc1OC(F)F, 0.970, 0.970
8530,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)N2CC3CC(C2)O3)cc1NC(=O)c1cnn2cccnc12, 0.97, 0.97
8531,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)N2CC3CC(C2)O3)cc1NC(=O)c1cnn2cccnc12, 0.97, 0.970
8532,FC(F)Oc1cc2ccccc2cc1-c1nn(CC(=O)N2CCC(CN3CCOCC3)CC2)cc1NC(=O)c1cnn2cccnc12, 0.970, 0.970
8533,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)N2CC3CC(C2)O3)cc1NC(=O)c1cnn2cccnc12, 0.970, 0.97
8534,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)N2CC3CC(C2)O3)cc1NC(=O)c1cnn2cccnc12, 0.970, 0.970
8535,CN(CC1(CC#N)CC1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 0.98, 0.98
8536,CN(CC1(CC#N)CC1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 0.98, 0.980
8537,CCOC(=O)N1CCC(=CC1)c1cccn2nc(Nc3ccc(cc3)C(=O)N3CCNCC3C)nc12 |c:8|, 0.980, 0.980
8538,CC(C)CC(=O)N1CCC(=CC1)c1cccn2nc(Nc3ccc(cc3)C(=O)N(C)C3CCN(C)CC3)nc12 |c:9|, 0.980, 0.980
8539,CN1CCCC(C1)n1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc2cn[nH]c2cc1OC(F)F, 0.980, 0.980
8540,CN(CC1CCCN(C)C1)C(=O)c1ccc(Nc2nc3c(cccn3n2)N2CCC(O)(CC2)c2ccc(Cl)cc2)cc1, 0.980, 0.980
8541,CCOC(=O)N1CCC(=CC1)c1cccn2nc(Nc3ccc(cc3)C(=O)NCC3CCCNC3)nc12 |c:8|, 0.980, 0.980
8542,CN(CC1(CC#N)CC1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 0.980, 0.98
8543,CN(CC1(CC#N)CC1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 0.980, 0.980
8544,CCOC(=O)N1CCC(=CC1)c1cccn2nc(Nc3ccc(cc3)C(=O)N3CCC4(CCNC4)C3)nc12 |c:8|, 0.990, 0.990
8545,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCN(CC[N+]#[C-])CC2)cc1NC(=O)c1cnn2cccnc12, 0.990, 0.990
8546,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCN(CC2)C2CCOCC2)cc1NC(=O)c1cnn2cccnc12, 0.990, 0.990
8547,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCN(CC2)C2CCOCC2)cc1NC(=O)c1cnn2cccnc12, 0.990, 0.99
8548,CN(C1CCN(C)CC1)C(=O)c1ccc(Nc2nc3c(cccn3n2)C2=CCN(CC2)C(=O)OC2CCOC2)cc1 |t:28|, 0.990, 0.990
8549,CCOC(=O)CN1CCC(CC1)n1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 0.990, 0.990
8550,CCOC(=O)CN1CCC(CC1)n1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 0.990, 0.99
8551,C[C@@H]1CCN(C[C@@H]1N(C)c1ncnc2[nH]ccc12)C(=O)CC#N |r|, 0.99, 0.700000
8552,C[C@@H]1CCN(C[C@@H]1N(C)c1ncnc2[nH]ccc12)C(=O)CC#N |r|, 0.99, 0.700000
8553,C[C@@H]1CCN(C[C@@H]1N(C)c1ncnc2[nH]ccc12)C(=O)CC#N |r|, 0.99, 0.7
8554,C[C@@H]1CCN(C[C@@H]1N(C)c1ncnc2[nH]ccc12)C(=O)CC#N |r|, 0.99, 0.99
8555,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCN(CC2)C2CCOCC2)cc1NC(=O)c1cnn2cccnc12, 0.99, 0.990
8556,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCN(CC2)C2CCOCC2)cc1NC(=O)c1cnn2cccnc12, 0.99, 0.99
8557,CCOC(=O)CN1CCC(CC1)n1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 0.99, 0.990
8558,CCOC(=O)CN1CCC(CC1)n1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 0.99, 0.99
8559,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCN(CCC#N)CC2)cc1NC(=O)c1cnn2cccnc12, 0.99, 0.99
8560,CN1CCN(CC1)C(=O)Cn1cc(Nc2nc3c(cccn3n2)N2CC3CCC(C2)N3S(=O)(=O)c2ccccc2)cn1, 1.000, 1.000
8561,"COc1ccc(Cl)cc1-c1c(NC(=O)c2cnn3cccnc23)cnn1CCO |(1.2,-5.39,;.43,-4.06,;1.2,-2.73,;2.74,-2.73,;3.51,-1.39,;2.74,-.06,;3.51,1.27,;1.2,-.06,;.43,-1.39,;-1.11,-1.39,;-2.02,-.15,;-1.25,1.19,;-2.02,2.52,;-3.51,2.12,;-1.25,3.85,;-2.15,5.1,;-1.25,6.35,;.22,5.87,;1.55,6.64,;2.88,5.87,;2.88,4.33,;1.55,3.56,;.22,4.33,;-3.48,-.62,;-3.48,-2.16,;-2.02,-2.64,;-1.25,-3.97,;-2.02,-5.31,;-1.25,-6.64,)|", 1, 1
8562,"NC(=O)c1cn(nc1NC(=O)C1CC1)C1(CC#N)CCN(CC2CCC(CC2)c2ccccc2)CC1F |(-2.04,5.37,;-3.38,4.6,;-4.71,5.37,;-3.38,3.06,;-2.13,2.16,;-2.61,.69,;-4.15,.69,;-4.62,2.16,;-6.09,2.63,;-7.23,1.6,;-6.91,.1,;-8.7,2.08,;-9.73,3.22,;-10.2,1.76,;-1.7,-.55,;-3.19,-.95,;-3.59,-2.44,;-3.99,-3.93,;-2.33,-1.96,;-1.42,-3.2,;.11,-3.04,;1.01,-4.29,;2.55,-4.13,;3.45,-5.37,;4.98,-5.21,;5.61,-3.81,;4.7,-2.56,;3.17,-2.72,;7.14,-3.65,;8.05,-4.89,;9.58,-4.73,;10.2,-3.32,;9.3,-2.08,;7.77,-2.24,;.73,-1.64,;-.17,-.39,;.46,1.02,)|", 1.000,0.45
8563,"NC(=O)c1cn(nc1NC(=O)C1CC1)C1(CC#N)CCN(CC2CCC(CC2)c2ccccc2)CC1F |(-2.04,5.37,;-3.38,4.6,;-4.71,5.37,;-3.38,3.06,;-2.13,2.16,;-2.61,.69,;-4.15,.69,;-4.62,2.16,;-6.09,2.63,;-7.23,1.6,;-6.91,.1,;-8.7,2.08,;-9.73,3.22,;-10.2,1.76,;-1.7,-.55,;-3.19,-.95,;-3.59,-2.44,;-3.99,-3.93,;-2.33,-1.96,;-1.42,-3.2,;.11,-3.04,;1.01,-4.29,;2.55,-4.13,;3.45,-5.37,;4.98,-5.21,;5.61,-3.81,;4.7,-2.56,;3.17,-2.72,;7.14,-3.65,;8.05,-4.89,;9.58,-4.73,;10.2,-3.32,;9.3,-2.08,;7.77,-2.24,;.73,-1.64,;-.17,-.39,;.46,1.02,)|", 1.000, 1.000
8564,Cc1nc(c(NC(=O)c2cnn3ccc(N)nc23)s1)-c1cccc(Cl)c1, 1, 1
8565,Cn1cc(NC(=O)c2cnn3ccc(N)nc23)c(n1)-c1cccc(Cl)c1, 1, 1
8566,NC(=O)c1cn(nc1NC(=O)C1CC1)C1(CC#N)CCN(Cc2ccc(c(O)c2)-c2ccccc2)CC1, 1.000, 1.000
8567,CN1CCN(CC1)C(=O)Cn1cc(Nc2nc3c(cccn3n2)N2C[C@@H]3CC[C@H](C2)[C@@H]3OCc2ccc(cc2)C#N)cn1, 1.000, 1.000
8568,CCOC(=O)N1CCC(=CC1)c1cccn2nc(Nc3ccc(cc3)C(=O)N3CC4(C3)CCNC4)nc12 |c:8|, 1.000, 1.000
8735,CN1CCN(CC1)C(=O)Cn1cc(Nc2nc3c(cccn3n2)N2CC3CCC(C2)N3S(=O)(=O)Cc2ccccc2C(F)(F)F)cn1, 1.000, 1.000
8736,CN([C@@H]1[C@H]2CC[C@@H]1CN(C2)c1cccn2nc(Nc3cnn(CC(=O)N4CCN(C)CC4)c3)nc12)C(=O)CC(F)(F)F, 1.000, 1.000
8737,CCOC(=O)N1CCC(=CC1)c1cccn2nc(Nc3ccc(cc3)C(=O)NCC3CCNCC3)nc12 |c:8|, 1.000, 1.000
8738,Oc1ccc(cc1F)C1Nc2ccccc2-c2ncnc3[nH]cc1c23, 1, 1
8739,Oc1ccc(C2Nc3ccccc3-c3ncnc4[nH]cc2c34)c(F)c1, 1, 1
8740,NC(=O)c1cn(nc1NC(=O)C1CC1)C1(CC#N)CCN(Cc2ccc(c(O)c2)-c2cccc(F)c2)CC1, 1.000, 1.000
8741,CCc1nc(N[C@@H]2CCC[C@@H]2C#N)c2cc[nH]c(=O)c2n1 |r|, 1.000000, 1.000000
8742,C[C@@H]1CCN(C[C@@H]1N(C)c1ncnc2[nH]ccc12)C(=O)CC#N, 1.000000, 5000
8743,C[C@@H]1CCN(C[C@@H]1N(C)c1ncnc2[nH]ccc12)C(=O)CC#N, 1.000000, 1.000000
8744,CN1CCN(CC1)C(=O)Cn1cc(Nc2nc3c(cccn3n2)C2=CC3CCC(C2)N3C(=O)CCC(F)(F)F)cn1, 1.000, 4.60
8745,CN1CCN(CC1)C(=O)Cn1cc(Nc2nc3c(cccn3n2)C2=CC3CCC(C2)N3C(=O)CCC(F)(F)F)cn1, 1.000,48.7
8746,CN1CCN(CC1)C(=O)Cn1cc(Nc2nc3c(cccn3n2)C2=CC3CCC(C2)N3C(=O)CCC(F)(F)F)cn1, 1.000, 1.000
8747,COC(=O)Nc1nn(cc1C(N)=O)C1(CC#N)CCN(Cc2ccc(c(O)c2)-c2ccccc2)CC1, 1.000, 1.000
8748,CC1(CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F)C(=O)OCCN1CCOCC1, 1.01, 1.01
8749,CC1(CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F)C(=O)OCCN1CCOCC1, 1.01, 1.01
8750,CN(CC1Oc2ccccc2O1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 1.01, 1.01
8751,CN(CC1Oc2ccccc2O1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 1.01, 1.01
8752,CCOC(=O)N1CCC(=CC1)c1cccn2nc(Nc3ccc(cc3)C(=O)N3CC(N)C3)nc12 |c:8|, 1.01, 1.01
8753,CN(CC1Oc2ccccc2O1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 1.01, 1.01
8754,CN(CC1Oc2ccccc2O1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 1.01, 1.01
8755,CCCC(=O)N1CCC(=CC1)c1cccn2nc(Nc3ccc(cc3)C(=O)N(C)C3CCN(C)CC3)nc12 |c:8|, 1.01, 1.01
8756,CC1(CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F)C(=O)OCCN1CCOCC1, 1.01, 1.01
8757,CC1(CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F)C(=O)OCCN1CCOCC1, 1.01, 1.01
8758,CN(C)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 1.02, 1.02
8759,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CN3CCOCC3)CC2)cc1NC(=O)c1cnn2cccnc12, 1.02, 1.02
8760,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CN3CCOCC3)CC2)cc1NC(=O)c1cnn2cccnc12, 1.02, 1.02
8761,CN1CCC(Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc3ccccc3cc2OC(F)F)CC1, 1.02, 1.02
8762,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CN3CCOCC3)CC2)cc1NC(=O)c1cnn2cccnc12, 1.02, 1.02
8763,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CN3CCOCC3)CC2)cc1NC(=O)c1cnn2cccnc12, 1.02, 1.02
8764,CN1[C@H]2CC[C@@H]1CN(C2)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 1.03, 1.03
8765,CN(C)C(=O)CN1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 1.03, 1.03
8766,CN(C)C(=O)CN1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 1.03, 1.03
8767,CC1CN(CCN1C)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 1.03, 1.03
8768,CC1CN(CCN1C)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 1.03, 1.03
8769,CCOC(=O)N1CCC(=CC1)c1cccn2nc(Nc3ccc(cc3)C(=O)NC3CCCNC3)nc12 |c:8|, 1.03, 1.03
8770,CCOC(=O)N1CCC(=CC1)c1cccn2nc(Nc3ccc(cc3)C(=O)NC3CCCNC3)nc12 |c:8|, 1.03, 1.09
8771,"CN1[C@H]2CC[C@@H]1CN(C2)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F |r,TLB:0:1:8.7.6:3.4|", 1.03, 1.03
8772,CC1CN(CCN1C)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 1.03, 1.03
8773,CC1CN(CCN1C)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 1.03, 1.03
8774,CN(C)C(=O)CN1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 1.03, 1.03
8775,CN(C)C(=O)CN1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 1.03, 1.03
8776,CC(N1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F)c1ccccc1, 1.04, 1.04
8777,CC(N1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F)c1ccccc1, 1.04, 1.04
8778,CC(N1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F)c1ccccc1, 1.04, 1.04
8779,CC(N1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F)c1ccccc1, 1.04, 1.04
8780,CN(C1CCN(C)CC1)C(=O)c1ccc(Nc2nc3c(cccn3n2)C2=CCN(CC2)C(=O)C2CCOC2)cc1 |t:28|, 1.04, 1.04
8781,CCOC(=O)N1CCC(=CC1)c1cccn2nc(Nc3ccc(cc3)C(=O)OC3CCN(C)CC3)nc12 |c:8|, 1.05, 1.05
8782,FC(F)Oc1ccc(Cl)cc1-c1nc(sc1NC(=O)c1cnn2cccnc12)N1CCC(CC1)N1CC(F)(F)C1, 1.05, 1.05
8783,FC(F)Oc1ccc(Cl)cc1-c1nc(sc1NC(=O)c1cnn2cccnc12)N1CCC(CC1)N1CC(F)(F)C1, 1.05, 1.05
8784,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)C(=O)OCCN2CCOCC2)cc1NC(=O)c1cnn2cccnc12, 1.05, 1.05
8785,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)C(=O)OCCN2CCOCC2)cc1NC(=O)c1cnn2cccnc12, 1.05, 1.05
8786,CC(C)(C)OC(=O)N1CC[C@H]([C@H](O)C1)n1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 1.05, 1.05
8787,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)C(=O)OCCN2CCOCC2)cc1NC(=O)c1cnn2cccnc12, 1.05, 1.05
8788,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)C(=O)OCCN2CCOCC2)cc1NC(=O)c1cnn2cccnc12, 1.05, 1.05
8789,CC(C)(C)OC(=O)N1CC[C@H]([C@H](O)C1)n1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F |r|, 1.05, 1.05
8790,FC(F)Oc1ccc(Cl)cc1-c1nc(sc1NC(=O)c1cnn2cccnc12)N1CCC(CC1)N1CC(F)(F)C1, 1.05, 1.05
8791,FC(F)Oc1ccc(Cl)cc1-c1nc(sc1NC(=O)c1cnn2cccnc12)N1CCC(CC1)N1CC(F)(F)C1, 1.05, 1.05
8792,CC(CNC1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F)C#N, 1.06, 1.06
8793,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2C[C@@H]3CN(CCCOC(=O)N4CCOCC4)C[C@@H]3C2)cc1NC(=O)c1cnn2cccnc12, 1.06, 1.06
8794,CC(C)(C)OC(=O)N1CC[C@H](O)[C@H](C1)n1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F |r|, 1.06, 1.06
