,smiles,JAK1_IC50_nM,JAK2_IC50_nM,JAK1_pIC50,JAK2_pIC50,delta_pIC50,scaffold
3687,N#CCC(=O)N1CCC[C@@H](Oc2nc(-c3cnn4ccccc34)nc(N3CCC(O)CC3)c2F)C1,9.0,1.0,8.045757490560675,9.0,0.9542425094393252,c1ccn2ncc(-c3nc(O[C@@H]4CCCNC4)cc(N4CCCCC4)n3)c2c1
3688,N#CCC(=O)N1CCC[C@@H](Oc2nc(-c3cnn4ccccc34)nc(N3CCOCC3)c2F)C1,2.0,0.5,8.698970004336019,9.301029995663981,0.6020599913279625,c1ccn2ncc(-c3nc(O[C@@H]4CCCNC4)cc(N4CCOCC4)n3)c2c1
3689,N#CCC(=O)N1CCC[C@@H](Oc2nc(-c3cnn4ccccc34)nc(NCCO)c2F)C1,28.0,3.0,7.552841968657781,8.522878745280337,0.9700367766225568,c1ccn2ncc(-c3nccc(O[C@@H]4CCCNC4)n3)c2c1
3690,N#CCC(=O)N1CCC[C@@H](Oc2nc(-c3cnn4ccccc34)nc(OCCO)c2F)C1,10.0,0.3,8.0,9.522878745280337,1.5228787452803374,c1ccn2ncc(-c3nccc(O[C@@H]4CCCNC4)n3)c2c1
3691,N#CCC(=O)NC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,4.1,16.0,8.387216143280265,7.795880017344075,-0.5913361259361896,c1cc2c(ncn3nnc(C4CCCCC4)c23)[nH]1
3692,N#CCC(=O)Nc1cccc(-c2cnc3ccccc3n2)c1,20000.0,18100.0,4.698970004336019,4.7423214251308154,0.0433514207947967,c1ccc(-c2cnc3ccccc3n2)cc1
3693,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,3.3,2.8,8.481486060122112,8.55284196865778,0.07135590853566853,c1nc(-c2cnn(CC3CCCC3)c2)c2cc[nH]c2n1
3694,N#CCC1(C2C=C(C(N)=O)C(Nc3ccc(F)cc3)=N2)CCC(NC2CCOCC2)CC1,2.0,129.0,8.698970004336019,6.889410289700751,-1.8095597146352675,C1=CC(C2CCC(NC3CCOCC3)CC2)N=C1Nc1ccccc1
3695,N#CCC1(C2C=C(C(N)=O)C(Nc3ccnc(F)c3)=N2)CCC(N2CCC(O)CC2)CC1,3.0,159.0,8.522878745280337,6.798602875679548,-1.7242758696007892,C1=CC(C2CCC(N3CCCCC3)CC2)N=C1Nc1ccncc1
3696,N#CCC1(C2C=C(C(N)=O)C(Nc3ccnc(F)c3)=N2)CCC(NC2CCOCC2)CC1,1.0,103.0,9.0,6.987162775294828,-2.012837224705172,C1=CC(C2CCC(NC3CCOCC3)CC2)N=C1Nc1ccncc1
3697,N#CCC1(COC(=O)N2CC[C@@H](C#N)[C@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)C2)CC1,0.7,15.0,9.154901959985743,7.823908740944319,-1.3309932190414244,O=C(OCC1CC1)N1CCC[C@H](n2ccc(Nc3ccccc3)n2)C1
3698,N#CCC1(COC(=O)N2CC[C@@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)[C@H](C#N)C2)CC1,25.0,426.0,7.6020599913279625,6.370590400897281,-1.2314695904306818,O=C(OCC1CC1)N1CCC(n2ccc(Nc3ccccc3)n2)CC1
3699,N#CCC1(COC(=O)N2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)[C@H](C#N)C2)CC1,440.0,1496.0,6.356547323513812,5.825068406471558,-0.5314789170422545,O=C(OCC1CC1)N1CCC(n2ccc(Nc3ccccc3)n2)CC1
3700,N#CCC1(n2c(CC(=O)NCC3CCOCC3)nc3cnc4[nH]ccc4c32)CCCCC1,0.1,1.4,10.0,8.853871964321762,-1.1461280356782382,O=C(Cc1nc2cnc3[nH]ccc3c2n1C1CCCCC1)NCC1CCOCC1
3701,N#CCC1(n2cc(-c3c(C#N)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3c(F)cc(C#N)cc3F)CC2)C1,43.3013,19.3649,7.363499064978011,7.712984741361106,0.3494856763830949,O=C(c1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3702,N#CCC1(n2cc(-c3c(C#N)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3cc(Br)cc(Br)c3)CC2)C1,10.0,5.0,8.0,8.301029995663981,0.30102999566398125,O=C(c1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3703,N#CCC1(n2cc(-c3c(C#N)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3cc(Br)ccc3Br)CC2)C1,10.0,5.0,8.0,8.301029995663981,0.30102999566398125,O=C(c1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3704,N#CCC1(n2cc(-c3c(C#N)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3cc(C#N)cc(C#N)c3)CC2)C1,19.3649,43.3013,7.712984741361106,7.363499064978011,-0.3494856763830949,O=C(c1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3705,N#CCC1(n2cc(-c3c(C#N)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3cc(C#N)ccc3C#N)CC2)C1,19.3649,19.3649,7.712984741361106,7.712984741361106,0.0,O=C(c1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3706,N#CCC1(n2cc(-c3c(C#N)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3cc(C(F)(F)F)ncc3Cl)CC2)C1,19.3649,43.3013,7.712984741361106,7.363499064978011,-0.3494856763830949,O=C(c1ccncc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3707,N#CCC1(n2cc(-c3c(C#N)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3cc(C(F)(F)F)ncc3F)CC2)C1,19.3649,43.3013,7.712984741361106,7.363499064978011,-0.3494856763830949,O=C(c1ccncc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3708,N#CCC1(n2cc(-c3c(C#N)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3cc(F)cc(C#N)c3)CC2)C1,19.3649,43.3013,7.712984741361106,7.363499064978011,-0.3494856763830949,O=C(c1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3709,N#CCC1(n2cc(-c3c(C#N)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccc(C#N)c(F)c3)CC2)C1,43.3013,54.7723,7.363499064978011,7.261439021781903,-0.10206004319610873,O=C(c1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3710,N#CCC1(n2cc(-c3c(C#N)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccc(C#N)cc3)CC2)C1,30.0,12.5,7.522878745280337,7.903089986991944,0.38021124171160636,O=C(c1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3711,N#CCC1(n2cc(-c3c(C#N)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccc(C#N)cc3F)CC2)C1,12.5,30.0,7.903089986991944,7.522878745280337,-0.38021124171160636,O=C(c1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3712,N#CCC1(n2cc(-c3c(C#N)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1,7.07107,43.3013,8.150514863440039,7.363499064978011,-0.7870157984620274,O=C(c1ccncc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3713,N#CCC1(n2cc(-c3c(C#N)cnc4[nH]ccc34)cn2)CN(S(=O)(=O)CCC(F)(F)F)C1,1.95,3.93,8.709965388637482,8.405607449624574,-0.30435793901290786,c1cc(-c2cnn(C3CNC3)c2)c2cc[nH]c2n1
3714,N#CCC1(n2cc(-c3c(C(N)=O)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3cc(Br)cc(Br)c3)CC2)C1,5.0,10.0,8.301029995663981,8.0,-0.30102999566398125,O=C(c1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3715,N#CCC1(n2cc(-c3c(C(N)=O)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3cc(Br)ccc3Br)CC2)C1,5.0,10.0,8.301029995663981,8.0,-0.30102999566398125,O=C(c1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3716,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2(C(F)(F)F)C=CN=CC2NC(=O)N2CCCCC2)C1,5.0,30.0,8.301029995663981,7.522878745280337,-0.7781512503836439,O=C(NC1C=NC=CC1N1CC(n2cc(-c3ccnc4[nH]ccc34)cn2)C1)N1CCCCC1
3717,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2(NC(=O)N3CCCCC3)C=CN=CC2C(F)(F)F)C1,5.0,30.0,8.301029995663981,7.522878745280337,-0.7781512503836439,O=C(NC1(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)C=CN=CC1)N1CCCCC1
3718,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)C3CCC(F)(F)CC3)CC2)C1,19.3649,43.3013,7.712984741361106,7.363499064978011,-0.3494856763830949,O=C(C1CCCCC1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3719,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)Nc3ccc(F)cc3C(F)(F)F)CC2)C1,7.07107,19.3649,8.150514863440039,7.712984741361106,-0.4375301220789325,O=C(Nc1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3720,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)Nc3ccncc3C(F)(F)F)CC2)C1,10.0,12.5,8.0,7.903089986991944,-0.09691001300805624,O=C(Nc1ccncc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3721,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)Nc3cnccc3C(F)(F)F)CC2)C1,10.0,12.5,8.0,7.903089986991944,-0.09691001300805624,O=C(Nc1cccnc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3722,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)Nc3ncccc3C(F)(F)F)CC2)C1,30.0,25.0,7.522878745280337,7.6020599913279625,0.07918124604762511,O=C(Nc1ccccn1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3723,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3c(F)cncc3F)CC2)C1,7.07107,19.3649,8.150514863440039,7.712984741361106,-0.4375301220789325,O=C(c1ccncc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3724,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3cc(C#N)cc(C#N)c3)CC2)C1,19.3649,43.3013,7.712984741361106,7.363499064978011,-0.3494856763830949,O=C(c1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3725,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3cc(C#N)ccc3C#N)CC2)C1,7.07107,19.3649,8.150514863440039,7.712984741361106,-0.4375301220789325,O=C(c1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3726,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3cc(C(F)(F)F)ncc3Cl)CC2)C1,19.3649,19.3649,7.712984741361106,7.712984741361106,0.0,O=C(c1ccncc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3727,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3cc(F)cc(C#N)c3)CC2)C1,7.07107,19.3649,8.150514863440039,7.712984741361106,-0.4375301220789325,O=C(c1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3728,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccc(C#N)c(F)c3)CC2)C1,19.3649,43.3013,7.712984741361106,7.363499064978011,-0.3494856763830949,O=C(c1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3729,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccc(C#N)cc3F)CC2)C1,7.07107,19.3649,8.150514863440039,7.712984741361106,-0.4375301220789325,O=C(c1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3730,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccc(F)c(C#N)c3)CC2)C1,19.3649,19.3649,7.712984741361106,7.712984741361106,0.0,O=C(c1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3731,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccc(F)cn3)CC2)C1,7.07107,19.3649,8.150514863440039,7.712984741361106,-0.4375301220789325,O=C(c1ccccn1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3732,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccc(O)c(F)c3)CC2)C1,7.07107,7.07107,8.150514863440039,8.150514863440039,0.0,O=C(c1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3733,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccc(O)cc3F)CC2)C1,7.07107,7.07107,8.150514863440039,8.150514863440039,0.0,O=C(c1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3734,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1,7.07107,19.3649,8.150514863440039,7.712984741361106,-0.4375301220789325,O=C(c1ccncc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3735,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)n3)CC2)C1,19.3649,19.3649,7.712984741361106,7.712984741361106,0.0,O=C(c1ccncn1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3736,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccncc3F)CC2)C1,7.07107,19.3649,8.150514863440039,7.712984741361106,-0.4375301220789325,O=C(c1ccncc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3737,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3cnc(C(F)(F)F)cn3)CC2)C1,19.3649,19.3649,7.712984741361106,7.712984741361106,0.0,O=C(c1cnccn1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3738,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3cncc(C(F)(F)F)n3)CC2)C1,7.07107,19.3649,8.150514863440039,7.712984741361106,-0.4375301220789325,O=C(c1cnccn1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3739,N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(c2ccnc(NC(=O)N3CCCCC3)c2C(F)(F)F)C1,12.5,75.0,7.903089986991944,7.1249387366083,-0.7781512503836439,O=C(Nc1cc(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)ccn1)N1CCCCC1
3740,N#CCC1(n2cc(-c3c[nH]c4ncccc34)cn2)CCS(=O)(=O)CC1,20.0,35.0,7.698970004336019,7.455931955649724,-0.24303804868629442,O=S1(=O)CCC(n2cc(-c3c[nH]c4ncccc34)cn2)CC1
3741,N#CCC1(n2cc(-c3cc(-c4c[nH]nc4N)cc4nccn34)cn2)CC(C#N)C1,2705.0,1261.0,5.567832730557412,5.899284913426919,0.33145218286950673,c1cn2c(-c3cnn(C4CCC4)c3)cc(-c3cn[nH]c3)cc2n1
3742,N#CCC1(n2cc(-c3cc(-c4cc[nH]n4)cc4nccn34)cn2)CC(C#N)C1,3019.93,1629.84,5.5200031235879035,5.7878550278216485,0.26785190423374505,c1cn2c(-c3cnn(C4CCC4)c3)cc(-c3cc[nH]n3)cc2n1
3743,N#CCC1(n2cc(-c3cc(-c4ccc(N)nc4)cc4nccn34)cn2)CC(C#N)C1,2391.0,1037.0,5.621420423884225,5.984221243610959,0.3628008197267336,c1cncc(-c2cc(-c3cnn(C4CCC4)c3)n3ccnc3c2)c1
3744,N#CCC1(n2cc(-c3cc(-c4ccc(O)cc4)cc4nccn34)cn2)CC(C#N)C1,1530.0,1218.0,5.815308569182402,5.914352711703144,0.099044142520742,c1ccc(-c2cc(-c3cnn(C4CCC4)c3)n3ccnc3c2)cc1
3745,N#CCC1(n2cc(-c3cc(-c4cccc(C(N)=O)n4)cc4nccn34)cn2)CC(C#N)C1,620.0,147.0,6.2076083105017466,6.8326826652518236,0.625074354750077,c1ccc(-c2cc(-c3cnn(C4CCC4)c3)n3ccnc3c2)nc1
3746,N#CCC1(n2cc(-c3cc(-c4cn[nH]c4)cc4nccn34)cn2)CC(C#N)C1,1308.0,812.0,5.883392256011752,6.090443970758825,0.20705171474707296,c1cn2c(-c3cnn(C4CCC4)c3)cc(-c3cn[nH]c3)cc2n1
3747,N#CCC1(n2cc(-c3cc(-c4cn[nH]c4N)cc4ncccc34)cn2)CC(C#N)C1,2963.0,1747.0,5.528268348519949,5.757707095017069,0.22943874649712015,c1cnc2cc(-c3cn[nH]c3)cc(-c3cnn(C4CCC4)c3)c2c1
3748,N#CCC1(n2cc(-c3cc(-c4nc(CO)cs4)cc4nccn34)cn2)CC(C#N)C1,1597.0,518.0,5.796695083861517,6.285670240254767,0.4889751563932494,c1csc(-c2cc(-c3cnn(C4CCC4)c3)n3ccnc3c2)n1
3749,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CCS(=O)(=O)CC1,20.0,20.0,7.698970004336019,7.698970004336019,0.0,O=S1(=O)CCC(n2cc(-c3ccnc4[nH]ccc34)cn2)CC1
3750,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)C3CCC(F)(F)CC3)CC2)C1,43.3013,54.7723,7.363499064978011,7.261439021781903,-0.10206004319610873,O=C(C1CCCCC1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3751,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)Nc3ccc(C#N)cc3C(F)(F)F)CC2)C1,19.3649,54.7723,7.712984741361106,7.261439021781903,-0.45154571957920364,O=C(Nc1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3752,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)Nc3ccc(C#N)cc3Cl)CC2)C1,7.07107,19.3649,8.150514863440039,7.712984741361106,-0.4375301220789325,O=C(Nc1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3753,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)Nc3ccc(C#N)cc3F)CC2)C1,19.3649,43.3013,7.712984741361106,7.363499064978011,-0.3494856763830949,O=C(Nc1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3754,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)Nc3ccc(F)cc3C(F)(F)F)CC2)C1,7.07107,43.3013,8.150514863440039,7.363499064978011,-0.7870157984620274,O=C(Nc1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3755,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)Nc3ccc(F)cc3Cl)CC2)C1,7.07107,43.3013,8.150514863440039,7.363499064978011,-0.7870157984620274,O=C(Nc1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3756,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)Nc3ccc(F)cc3F)CC2)C1,7.07107,19.3649,8.150514863440039,7.712984741361106,-0.4375301220789325,O=C(Nc1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3757,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)Nc3ccccc3Cl)CC2)C1,7.07107,19.3649,8.150514863440039,7.712984741361106,-0.4375301220789325,O=C(Nc1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3758,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)Nc3ccccc3F)CC2)C1,19.3649,19.3649,7.712984741361106,7.712984741361106,0.0,O=C(Nc1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3759,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)Nc3ccncc3C(F)(F)F)CC2)C1,19.3649,43.3013,7.712984741361106,7.363499064978011,-0.3494856763830949,O=C(Nc1ccncc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3760,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)Nc3cnccc3C(F)(F)F)CC2)C1,7.07107,43.3013,8.150514863440039,7.363499064978011,-0.7870157984620274,O=C(Nc1cccnc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3761,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3cc(C(F)(F)F)ncc3Cl)CC2)C1,43.3013,43.3013,7.363499064978011,7.363499064978011,0.0,O=C(c1ccncc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3762,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccc(C#N)cc3F)CC2)C1,19.3649,19.3649,7.712984741361106,7.712984741361106,0.0,O=C(c1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3763,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccc(O)c(F)c3)CC2)C1,10.0,12.5,8.0,7.903089986991944,-0.09691001300805624,O=C(c1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3764,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccc(O)cc3F)CC2)C1,7.07107,7.07107,8.150514863440039,8.150514863440039,0.0,O=C(c1ccccc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3765,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1,19.3649,54.7723,7.712984741361106,7.261439021781903,-0.45154571957920364,O=C(c1ccncc1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3766,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)n3)CC2)C1,43.3013,54.7723,7.363499064978011,7.261439021781903,-0.10206004319610873,O=C(c1ccncn1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3767,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3cnc(C(F)(F)F)cn3)CC2)C1,43.3013,43.3013,7.363499064978011,7.363499064978011,0.0,O=C(c1cnccn1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3768,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3cncc(C(F)(F)F)n3)CC2)C1,19.3649,54.7723,7.712984741361106,7.261439021781903,-0.45154571957920364,O=C(c1cnccn1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3769,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3nc(C(F)(F)F)cs3)CC2)C1,19.3649,54.7723,7.712984741361106,7.261439021781903,-0.45154571957920364,O=C(c1nccs1)N1CCC(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1
3770,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(S(=O)(=O)C2CC2)C1,0.46,0.37,9.337242168318426,9.431798275933005,0.09455610761457933,O=S(=O)(C1CC1)N1CC(n2cc(-c3ccnc4[nH]ccc34)cn2)C1
3771,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(S(=O)(=O)CCC(F)(F)F)C1,2.22,2.16,8.653647025549361,8.665546248849068,0.011899223299707273,c1cc(-c2cnn(C3CNC3)c2)c2cc[nH]c2n1
3772,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(S(=O)(=O)N2CCCC2)C1,1.46,1.4,8.835647144215564,8.853871964321762,0.01822482010619808,O=S(=O)(N1CCCC1)N1CC(n2cc(-c3ccnc4[nH]ccc34)cn2)C1
3773,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(c2ccc(C(=O)NC3(C(F)(F)F)CC3)nc2)C1,10.0,25.0,8.0,7.6020599913279625,-0.3979400086720375,O=C(NC1CC1)c1ccc(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)cn1
3774,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(c2cnc(C(=O)NCC(F)(F)F)cn2)C1,10.0,25.0,8.0,7.6020599913279625,-0.3979400086720375,c1cnc(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)cn1
3775,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(c2cnc(C(=O)N[C@@H](C3CC3)C(F)(F)F)cn2)C1,10.0,25.0,8.0,7.6020599913279625,-0.3979400086720375,O=C(NCC1CC1)c1cnc(N2CC(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)cn1
