smiles,fold_selectivity,dataset,TSNE1,TSNE2
CC(CC#N)N1[C@@H]2CC[C@H]1CN(c1ccnc(Nc3cnn(C)c3)n1)C2,1.8484060865396053,Non-selective,7.642701,10.39754
CC(CC#N)n1nc(Nc2cc(F)c(F)c(F)c2)c2c(=O)[nH]ccc21,3.3991537376586742,Non-selective,7.788945,-36.356956
CC(CC#N)n1nc(Nc2ccc(C#N)cc2)c2c(=O)[nH]ccc21,4.41712204007286,Non-selective,7.8125706,-35.70386
CC(CC#N)n1nc(Nc2ccc(C(C)(O)C(F)(F)F)cc2)c2c(=O)[nH]ccc21,3.487840099937539,Non-selective,-1.7179526,-38.966846
CC(CC#N)n1nc(Nc2ccc(S(=O)(=O)NC(C)(C)C)cc2)c2c(=O)[nH]ccc21,1.6622073578595318,Non-selective,1.0914963,-47.44711
CC(CC#N)n1nc(Nc2ccc(S(C)(=O)=O)c(F)c2)c2c(=O)[nH]ccc21,2.2461964038727524,Non-selective,8.064756,-36.615074
CC(CC#N)n1nc(Nc2ccc(S(C)(=O)=O)cc2)c2c(=O)[nH]ccc21,3.6641975308641976,Non-selective,1.0954359,-47.440655
CC(CC#N)n1nc(Nc2ccc3c(c2)CCC3(O)C(F)(F)F)c2c(=O)[nH]ccc21,4.223986012775461,Non-selective,6.8536224,-35.20722
CC(CC#N)n1nc(Nc2ccc3c(c2)CCC3=O)c2c(=O)[nH]ccc21,3.9856938483547926,Non-selective,7.0028768,-35.642338
CC(CC#N)n1nc(Nc2ccc3c(c2)CCO3)c2c(=O)[nH]ccc21,3.688549618320611,Non-selective,7.07164,-35.727505
CC(CC#N)n1nc(Nc2ccc3c(c2)CN(C(C)(C)C)S3(=O)=O)c2c(=O)[nH]ccc21,1.8857142857142857,Non-selective,5.703945,-34.88398
CC(CC#N)n1nc(Nc2ccc3c(c2)OCO3)c2c(=O)[nH]ccc21,3.176359039190898,Non-selective,7.327713,-35.896084
CC(CC#N)n1nc(Nc2ccc3nccnc3c2)c2c(=O)[nH]ccc21,4.194046306504961,Non-selective,7.3907385,-36.299282
CC(Cl)C(=O)Nc1cccc(-c2cnc3ccccc3n2)c1,1.0,Non-selective,-20.664894,6.374742
CC(F)(F)C(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)C(C)(C)C)cc3)c3c(=O)[nH]ccc32)CC1,1.4999999999999998,Non-selective,32.081303,-34.623383
CC(F)(F)C(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(C)(=O)=O)cc3)c3c(=O)[nH]ccc32)CC1,2.4,Non-selective,32.149845,-34.632828
CC(F)(F)C(=O)N1CCC(CC#N)(n2nc(Nc3ccc4c(c3)CN(C(C)(C)C)S4(=O)=O)c3c(=O)[nH]ccc32)CC1,1.1111111111111112,Non-selective,46.106262,-39.41223
CC(F)(F)C(=O)N1CC[C@@](CC#N)(n2cc(C(N)=O)c(Nc3ccc(F)nc3)n2)[C@@H](F)C1,2.0,Non-selective,42.14303,45.854374
CC(F)(F)C(=O)N1CC[C@@](CC#N)(n2cc(C(N)=O)c(Nc3ccc(F)nc3)n2)[C@H](F)C1,3.7222222222222223,Non-selective,42.142666,45.85432
CC(F)(F)C(=O)N1CC[C@](CC#N)(n2cc(C(N)=O)c(Nc3ccc(F)nc3)n2)[C@@H](F)C1,3.25,Non-selective,42.143333,45.85477
CC(F)(F)c1ccncc1NC(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,1.2,Non-selective,-28.546541,46.728397
CC(N=S(C)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1)c1ccccc1,1.0,Non-selective,-33.02638,29.988127
CC(NC(=O)c1ccc(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)cc1)C(F)(F)F,2.5,Non-selective,-26.32015,36.216366
CC(NC(=O)c1ccc(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)cc1)C1CCN(C)CC1,2.5,Non-selective,-27.93493,36.794983
CC(O)(CCO)c1cc(Nc2nn([C@H]3CCCC[C@@H]3C#N)c3cc[nH]c(=O)c23)ccc1S(C)(=O)=O,2.7142857142857144,Non-selective,9.43478,-65.46511
CC(O)(CO)c1cc(Nc2nn([C@H]3CCCC[C@@H]3C#N)c3cc[nH]c(=O)c23)ccc1S(C)(=O)=O,3.8,Non-selective,9.436761,-65.46197
CC(O)(CO)c1cccc(Nc2nn([C@H]3CCCC[C@@H]3C#N)c3cc[nH]c(=O)c23)c1,1.6,Non-selective,3.885109,-71.58071
CC(O)(c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,4.620927979145765,Non-selective,-1.6344198,-40.527733
CC(O)(c1ccc(Nc2nn([C@@]3(CC#N)CCCC[C@H]3F)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,1.953542857142857,Non-selective,35.654205,-47.09901
CC(O)(c1ccc(Nc2nn([C@H]3CCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,3.8224323593503953,Non-selective,11.621634,-78.75543
CC(O)(c1ccc(Nc2nn([C@]3(CC#N)CCCOC3)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,3.7868583333333334,Non-selective,36.64683,-45.392136
CC(O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OC(C)(C)C)CC3)cc2C(N)=O)cn1,4.0,Non-selective,39.423542,52.66081
CC(O)c1cccc(Nc2nn([C@H]3CCCC[C@@H]3C#N)c3cc[nH]c(=O)c23)c1,3.6956521739130435,Non-selective,2.8078423,-75.663246
CC(OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1)C(F)(F)F,1.6111111111111112,Non-selective,30.533796,-33.768555
CC(OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1)c1ccccn1,3.3414634146341466,Non-selective,29.851746,-32.61896
CC(OC(=O)N1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@H](C#N)C1)C1CC1,3.447004608294931,Non-selective,33.35819,5.37596
CC(c1c(F)cccc1F)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1,2.3285714285714287,Non-selective,25.799934,-38.411835
CC(c1ccc(Nc2nn([C@H]3CCCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1)n1ccnn1,3.4805670434184877,Non-selective,10.319719,-76.3585
CC(c1ccc(Nc2nn([C@H]3CCCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1)n1nccn1,1.2461482991499218,Non-selective,10.309299,-76.30238
CC(c1ccc(Nc2nn([C@H]3COCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1)n1nccn1,1.4999961424217876,Non-selective,27.388807,-65.5316
CC(c1ccc(Nc2nn([C@]3(CC#N)CCCOC3)c3cc[nH]c(=O)c23)cc1)N1CCCC1,1.9843874740275877,Non-selective,35.319843,-44.84855
CC(c1ccc(Nc2nn([C@]3(CC#N)CC[C@@H](C(=O)OC(C)(C)C)OC3)c3cc[nH]c(=O)c23)cc1)N1CCCC1,1.5238812199994036,Non-selective,60.666206,-41.975143
CC(c1ccccc1)N1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,3.6470588235294117,Non-selective,-25.914062,-41.629307
CC1(C#N)CC(CC#N)(n2ccc(-c3nc(-c4cc[nH]n4)cc4ncccc34)n2)C1,1.4408863463661519,Non-selective,4.661256,80.35571
CC1(C#N)CC(CC#N)(n2ccc(-c3nc(-c4ccnc(N)c4)cc4ncccc34)n2)C1,1.3739748911263678,Non-selective,3.8273532,80.50195
CC1(C#N)CC(CC#N)(n2ccc(-c3nc(-c4cn[nH]c4)cc4ncccc34)n2)C1,1.1241494643483965,Non-selective,4.5644965,80.46711
CC1(C#N)CC(CC#N)(n2ncc(-c3cc(-c4c[nH]nc4N)cc4ncccc34)n2)C1,1.875846650780263,Non-selective,-2.1954558,46.05708
CC1(C)C(=O)Nc2cc(Nc3nn(C4COCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc21,3.2,Non-selective,25.699095,-67.0796
CC1(C)C(=O)Nc2cc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)ccc21,2.4,Non-selective,4.0525336,-38.616776
CC1(C)C(=O)Nc2cc(Nc3nn([C@@]4(CC#N)CCCC[C@H]4F)c4cc[nH]c(=O)c34)ccc21,1.0,Non-selective,39.059067,-47.364937
CC1(C)C(=O)Nc2cc(Nc3nn([C@]4(CC#N)CCCOC4)c4cc[nH]c(=O)c34)ccc21,2.111111111111111,Non-selective,40.22359,-47.88404
CC1(C)C(=O)c2cc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,4.741379310344827,Non-selective,-0.47913888,-76.64421
CC1(C)C(O)c2cc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,2.6605926075616826,Non-selective,3.8393445,-37.25319
CC1(C)C(O)c2cc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,3.6559633985835753,Non-selective,-0.65629834,-76.44149
CC1(C)CC1NC(c1ccc(Nc2nn([C@H]3COCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,1.629210628974752,Non-selective,29.625725,-64.646935
CC1(C)CC2(c3ccc(Nc4nn([C@@H](CC#N)C5CC5)c5cc[nH]c(=O)c45)cc3)CCC1C(=O)O2,2.8792586206896553,Non-selective,0.7714146,-42.945393
CC1(C)CCC(c2nnn3cnc4[nH]ccc4c23)CC1,2.4618361080820317,Non-selective,-27.050201,-42.343197
CC1(C)CCCC(O)(c2ccc(Nc3nn(C4COCC[C@@H]4C#N)c4cc[nH]c(=O)c34)cc2)C1,3.872992031600989,Non-selective,26.557695,-66.18205
CC1(C)CCCC1S(=O)(=O)c1ccc(Nc2nn([C@]3(CC#N)CCCOC3)c3cc[nH]c(=O)c23)cc1,3.0769230769230766,Non-selective,31.460907,-44.376175
CC1(C)CCCN(S(=O)(=O)c2ccc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2)C1,2.1333333333333333,Non-selective,-1.9310869,-49.970222
CC1(C)CCCN1S(=O)(=O)c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1,2.4347826086956523,Non-selective,-2.0380673,-49.711056
CC1(C)CCCN1S(=O)(=O)c1ccc(Nc2nn([C@H]3COCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1,2.0,Non-selective,23.6083,-62.385414
CC1(C)CCCN1S(=O)(=O)c1ccc(Nc2nn([C@]3(CC#N)CCCOC3)c3cc[nH]c(=O)c23)cc1,1.65,Non-selective,31.923922,-44.24969
CC1(C)CCN(S(=O)(=O)c2ccc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2)C1,1.144578313253012,Non-selective,-1.7790648,-49.950966
CC1(C)CCN1S(=O)(=O)c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1,2.282608695652174,Non-selective,-1.8273602,-49.696228
CC1(C)CC[C@@H](C#N)[C@@H](n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,3.259259259259259,Non-selective,51.240063,1.3356224
CC1(C)CC[C@H](C#N)[C@@H](n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,4.545454545454546,Non-selective,51.240063,1.3356224
CC1(C)CN(Cc2ccc(-c3cccc4nc(NC(=O)C5CC5)cn34)cc2)C1,1.0,Non-selective,-11.678046,17.458149
CC1(C)CN(S(=O)(=O)c2ccc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2)C1,2.1176470588235294,Non-selective,-1.3876272,-49.623318
CC1(C)CN(S(=O)(=O)c2ccc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2)CCO1,1.2692307692307692,Non-selective,-2.5187016,-49.731457
CC1(C)CN(S(=O)(=O)c2ccc(Nc3nn([C@H]4COCC[C@@H]4C#N)c4cc[nH]c(=O)c34)cc2)CCO1,3.1818181818181817,Non-selective,23.763777,-62.58976
CC1(C)CN(c2ccc(C#N)nn2)CC[C@H]1Nc1c(C(N)=O)cnc2cc(-c3ccc(N4CCOCC4)nc3)nn12,4.533333333333333,Non-selective,37.258255,15.255116
CC1(C)COCCN1S(=O)(=O)c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1,2.393939393939394,Non-selective,-2.9976742,-49.6635
CC1(C)Cc2cc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)ccc2C1(O)C(F)(F)F,2.0493978525827043,Non-selective,1.8281366,-39.061443
CC1(C)Cc2cc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc2C1(O)C(F)(F)F,2.8867453124815863,Non-selective,-1.7728335,-75.51428
CC1(C)Cc2cc(Nc3nn([C@]4(CC#N)CCCOC4)c4cc[nH]c(=O)c34)ccc2C1(O)C(F)(F)F,2.6832731531179856,Non-selective,40.350513,-47.367752
CC1(C)OCC(C)(c2cccc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)c2)O1,3.2,Non-selective,1.7973613,-74.337105
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)COC(=O)CCC(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)O1,1.1805260424044954,Non-selective,-10.4296875,-9.595795
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)COC(=O)CCC(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)O1,1.3048016701461378,Non-selective,-10.431921,-9.594362
CC1(COC(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)CC1,1.0,Non-selective,-39.812035,45.444645
CC1(COC(=O)N2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)[C@H](C#N)C2)CC1,2.904854368932039,Non-selective,31.995667,-0.47825775
CC1(COC(=O)N2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)[C@H](C#N)C2)COC1,2.3974358974358974,Non-selective,31.319624,-0.94251806
CC1(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CCN(C(=O)C2CCCCC2)CC1,2.236071448858502,Non-selective,-32.376827,40.508644
CC1(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CCN(C(=O)c2cccc(F)c2)CC1,1.0,Non-selective,-41.900257,54.163662
CC1(N2Cc3cc(Nc4nn([C@@H](CC#N)C5CC5)c5cc[nH]c(=O)c45)ccc3S2(=O)=O)CCC(F)(F)CC1,2.4,Non-selective,4.1509194,-35.231106
CC1(N2Cc3cc(Nc4nn([C@@H](CC#N)C5CC5)c5cc[nH]c(=O)c45)ccc3S2(=O)=O)CCOCC1,2.5714285714285716,Non-selective,4.177014,-35.045074
CC1(N2Cc3cc(Nc4nn([C@H]5CCCC[C@@H]5C#N)c5cc[nH]c(=O)c45)ccc3C2=O)CCOCC1,2.2580645161290325,Non-selective,-1.0346985,-79.27897
CC1(N2Cc3cc(Nc4nn([C@H]5CCCC[C@@H]5C#N)c5cc[nH]c(=O)c45)ccc3S2(=O)=O)CCC(F)(F)CC1,1.9642857142857142,Non-selective,-3.689454,-78.72042
CC1(N2Cc3cc(Nc4nn([C@H]5CCCC[C@@H]5C#N)c5cc[nH]c(=O)c45)ccc3S2(=O)=O)CCOCC1,2.463768115942029,Non-selective,-2.3490882,-79.535995
CC1(O)CN(S(=O)(=O)c2ccc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2)C1,2.0,Non-selective,-1.3710922,-49.783947
CC1(O)Cc2ccc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2C1,1.807970909090909,Non-selective,3.7863934,-37.748688
CC1(S(=O)(=O)N2CC(CC#N)(n3cc(-c4c(C#N)cnc5[nH]ccc45)cn3)C2)CC1,2.5384615384615383,Non-selective,-25.259943,28.266155
CC1(S(=O)(=O)N2CC(CC#N)(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1,1.7083333333333335,Non-selective,-24.499447,26.91303
CC1(S(=O)(=O)c2ccc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2)CC1,2.5555555555555554,Non-selective,-1.2451499,-49.552692
CC1(c2ccc(Nc3nn(C4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)cc2)COC1,3.272727272727273,Non-selective,11.887326,-72.81218
CC1(c2ccc(Nc3nn([C@@H]4COCC[C@H]4C#N)cc3C(N)=O)cc2)COC1,3.5,Non-selective,66.72511,18.363455
CC1(c2ccc(Nc3nn([C@H]4CC[C@@H](O)C[C@@H]4C#N)cc3C(N)=O)cc2)COC1,4.0,Non-selective,59.265068,-6.8325863
CC1(c2ccc(Nc3nn([C@H]4CC[C@H](O)C[C@@H]4C#N)cc3C(N)=O)cc2)COC1,4.0,Non-selective,59.26527,-6.832507
CC1CC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CCN1C(=O)C1CCC(F)(F)CC1,2.236071448858502,Non-selective,-37.79639,41.59617
CC1CC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CCN1C(=O)c1cccc(F)c1,1.5811326998601345,Non-selective,-41.608562,54.231186
CC1CC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CCN1Cc1c(F)cccc1Cl,2.4,Non-selective,-42.74865,32.81736
CC1CC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CCN1Cc1ccc(N(C)C)c(C#N)c1F,4.899000921263293,Non-selective,-41.22918,31.991697
CC1CCCCC1c1nnn2cnc3[nH]ccc3c12,2.857142857142857,Non-selective,-28.655985,-41.119087
CC1CCCN1C(c1ccc(Nc2nn([C@H]3COCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,1.1962933333333332,Non-selective,29.433184,-65.25759
CC1CCCN1S(=O)(=O)c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1,1.34765710266547,Non-selective,-1.9375005,-48.493313
CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,1.1666666666666667,Non-selective,-49.548748,-26.831413
CC1CCN(C(=O)OC(C)(C)C)CC1c1nnn2cnc3[nH]ccc3c12,2.8333333333333335,Non-selective,-31.444279,-51.236126
CC1CCN1S(=O)(=O)c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1,2.2554258239143596,Non-selective,-1.453382,-48.517906
CC1CCN1S(=O)(=O)c1ccc(Nc2nn([C@H]3COCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1,2.6076785735033834,Non-selective,23.544773,-63.073616
CC1CCN1S(=O)(=O)c1ccc(Nc2nn([C@]3(CC#N)CCCOC3)c3cc[nH]c(=O)c23)cc1,1.4910828209347307,Non-selective,31.454197,-44.518497
CC1CN(S(=O)(=O)c2ccc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2)C1,2.116504854368932,Non-selective,-1.35349,-48.198524
CC1CN(S(=O)(=O)c2ccc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2)CCO1,1.3013324786822835,Non-selective,-2.7169633,-48.79217
CC1CN(S(=O)(=O)c2ccc(Nc3nn([C@H]4COCC[C@@H]4C#N)c4cc[nH]c(=O)c34)cc2)C1,4.333333333333333,Non-selective,23.648638,-63.195934
CC1CN(S(=O)(=O)c2ccc(Nc3nn([C@H]4COCC[C@@H]4C#N)c4cc[nH]c(=O)c34)cc2)CCO1,3.3380956880531665,Non-selective,23.82422,-62.955524
CC1CN(S(=O)(=O)c2ccc(Nc3nn([C@]4(CC#N)CCCOC4)c4cc[nH]c(=O)c34)cc2)C1,2.5384615384615383,Non-selective,31.62529,-44.261703
CC1COCCN1S(=O)(=O)c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1,1.8726797204819579,Non-selective,-3.3263347,-49.3284
CC1NCc2cc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc21,2.2950819672131146,Non-selective,0.7452126,-76.17714
CC1NNC(C)C1C1=NC(C2(CC#N)CN(c3cc(F)c(C(=O)N[C@@H](C)C(F)(F)F)cc3F)C2)N=C1,2.1666666666666665,Non-selective,-18.550806,35.647392
CC1c2ccc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)cc2CN1C(=O)OC(C)(C)C,4.153846153846154,Non-selective,-5.048034,-73.81446
CCC(=O)N1CC(CC#N)(n2cc(-c3nc(-c4cnn(C)c4)cn4nccc34)cn2)C1,3.565896314803248,Non-selective,-11.246912,79.777725
CCC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1,4.363636363636363,Non-selective,28.464417,-33.968086
CCC(=O)Nc1cccc(-c2cnc3ccccc3n2)c1,1.0,Non-selective,-21.104626,7.216892
CCC(C#N)C1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(S(C)(=O)=O)CC2)C1,2.4,Non-selective,-36.330326,30.113834
CCC(C)(C)S(=O)(=O)c1ccc(Nc2nn([C@H]3COCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1,2.888888888888889,Non-selective,22.646923,-63.57373
CCC(C)(C)S(=O)(=O)c1ccc(Nc2nn([C@]3(CC#N)CCCOC3)c3cc[nH]c(=O)c23)cc1,2.2,Non-selective,32.001606,-43.278084
CCC(C)OC(=O)Cn1cc(Nc2ncc3ccn(CC(CC)C(C)C)c3n2)cn1,1.0,Non-selective,20.786806,17.207964
CCC(CC)Cn1ccc2cnc(Nc3cnn(C4CCOC4=O)c3)nc21,1.0,Non-selective,22.747232,21.975445
CCC(CC)Cn1ccc2cnc(Nc3cnn(CC(=O)O)c3)nc21,1.0,Non-selective,21.38673,19.269276
CCC(CC)Cn1ccc2cnc(Nc3cnn(CC(=O)OC(C)C(C)O)c3)nc21,1.0,Non-selective,20.795605,17.645014
CCC(CC)Cn1ccc2cnc(Nc3cnn(CC(=O)OC(C)C)c3)nc21,1.0,Non-selective,21.401157,17.262093
CCC(CC)Cn1ccc2cnc(Nc3cnn(CC(=O)OC4CC(C#N)C4)c3)nc21,1.0,Non-selective,16.680937,16.631447
CCC(CC)Cn1ccc2cnc(Nc3cnn(CC(=O)OCC4OC(O)CC(O)C4O)c3)nc21,1.0,Non-selective,17.818094,16.405905
CCC(CC)Cn1ccc2cnc(Nc3cnn(CC(=O)OCCC#N)c3)nc21,1.0,Non-selective,16.407555,17.093752
CCC(CC)Cn1ccc2cnc(Nc3cnn(CC(=O)OCCN(C)C)c3)nc21,1.0,Non-selective,18.415274,17.095797
CCC(CC)Cn1ccc2cnc(Nc3cnn(CC(=O)OCCO)c3)nc21,1.0,Non-selective,18.73684,17.048769
CCC(CC)Cn1ccc2cnc(Nc3cnn(CC(=O)O[C@@H]4C[C@@H](C(=O)OC)N(C)C4)c3)nc21,1.0,Non-selective,18.525639,14.817024
CCC(Cn1ccc2cnc(Nc3cnn(C(=O)OC(C)(C)C)c3)nc21)C(C)C,1.0,Non-selective,20.601961,20.44403
CCC(Cn1ccc2cnc(Nc3cnn(CC(=O)O)c3)nc21)C(C)C,1.0,Non-selective,21.729565,18.975243
CCC(Cn1ccc2cnc(Nc3cnn(CC(=O)OC(C)C(C)O)c3)nc21)C(C)C,1.0,Non-selective,20.82832,17.360214
CCC(Cn1ccc2cnc(Nc3cnn(CC(=O)OC(C)C)c3)nc21)C(C)C,1.0,Non-selective,21.319618,16.965876
CCC(Cn1ccc2cnc(Nc3cnn(CC(=O)OC(C)C)c3)nc21)CC(F)(F)F,1.0,Non-selective,22.334406,15.836144
CCC(Cn1ccc2cnc(Nc3cnn(CC(=O)OCC(C)C)c3)nc21)C(C)C,1.0,Non-selective,20.128218,17.132015
CCC(Cn1ccc2cnc(Nc3cnn(CC(=O)OCC(O)CO)c3)nc21)C(C)C,1.0,Non-selective,20.242987,16.703157
CCC(Cn1ccc2cnc(Nc3cnn(CC(=O)OCCC#N)c3)nc21)C(C)C,1.0,Non-selective,16.499142,16.978294
CCC(Cn1ccc2cnc(Nc3cnn(CC(=O)OCCO)c3)nc21)C(C)C,1.0,Non-selective,20.05283,16.825188
CCC(Cn1ccc2cnc(Nc3cnn(CC(=O)OC[C@@H](C)O)c3)nc21)C(C)C,1.0,Non-selective,20.211237,17.161465
CCC(Cn1ccc2cnc(Nc3cnn(CC(=O)OC[C@H](C)O)c3)nc21)C(C)C,1.0,Non-selective,20.211237,17.161465
CCC(Cn1ccc2cnc(Nc3cnn(CC(=O)O[C@@H](C)CO)c3)nc21)C(C)C,1.0,Non-selective,20.819216,17.093687
CCC(Cn1ccc2cnc(Nc3cnn(CC(=O)O[C@H](C)CO)c3)nc21)C(C)C,1.0,Non-selective,20.819374,17.0928
CCC(Cn1ccc2cnc(Nc3cnn(CCC(=O)O)c3)nc21)C(C)C,1.0,Non-selective,21.883776,19.342937
CCC(O)(c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,2.3458144246136743,Non-selective,-1.6079258,-40.617336
CCC1(NC(=O)OCc2ccccc2)CCCN(S(=O)(=O)CC2CCC(N(C)c3ncnc4[nH]ccc34)CC2)C1,1.6076233183856503,Non-selective,-8.321305,-23.014437
CCC1COCCN1C(=O)c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1C,1.4401635053578028,Non-selective,8.178142,-43.522736
CCCCC(CC#N)n1cc(-c2ncnc3[nH]ccc23)cn1,2.769230769230769,Non-selective,-34.149437,26.653065
CCCCCC(CC#N)n1cc(-c2ncnc3[nH]ccc23)cn1,2.1724137931034484,Non-selective,-34.14954,26.654589
CCCCN(c1ccccc1CN(C)c1nc(-c2cc(F)c(O)cc2CC)cc2[nH]ncc12)S(C)(=O)=O,2.2153846153846155,Non-selective,10.340569,-9.746045
CCCCN(c1ccccc1CNc1nc(-c2cc(F)c(O)cc2CC)cc(N)c1C=N)S(C)(=O)=O,1.964705882352941,Non-selective,12.59093,-10.979697
CCCCN(c1ccccc1CNc1nc(-c2cc(F)c(O)cc2CC)cc2[nH]ncc12)S(C)(=O)=O,1.964705882352941,Non-selective,10.584604,-10.497162
CCCCNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)nc(N)c1C=N,3.891752577319588,Non-selective,20.578926,-13.084567
CCCCNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)nc2[nH]ncc12,3.891752577319588,Non-selective,20.77046,-12.926745
